id,category,subcategory,name,brand,specification,unit,price_range_inr,description,image_url
MAT00908,Electrical,Lighting,LED Bulb (5W),Surya,5W,piece,Rs.175 - Rs.325,"Surya LED Bulb, 5W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Surya+LED+Bulb+%285W%29
MAT00909,Electrical,Lighting,LED Bulb (9W),Philips,9W,piece,Rs.175 - Rs.325,"Philips LED Bulb, 9W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Philips+LED+Bulb+%289W%29
MAT00910,Electrical,Lighting,LED Bulb (9W),Havells,9W,piece,Rs.175 - Rs.325,"Havells LED Bulb, 9W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Havells+LED+Bulb+%289W%29
MAT00911,Electrical,Lighting,LED Bulb (9W),Syska,9W,piece,Rs.175 - Rs.325,"Syska LED Bulb, 9W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Syska+LED+Bulb+%289W%29
MAT00912,Electrical,Lighting,LED Bulb (9W),Wipro,9W,piece,Rs.175 - Rs.325,"Wipro LED Bulb, 9W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Wipro+LED+Bulb+%289W%29
MAT00913,Electrical,Lighting,LED Bulb (9W),Crompton,9W,piece,Rs.175 - Rs.325,"Crompton LED Bulb, 9W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Crompton+LED+Bulb+%289W%29
MAT00914,Electrical,Lighting,LED Bulb (9W),Bajaj Electricals,9W,piece,Rs.175 - Rs.325,"Bajaj Electricals LED Bulb, 9W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Bajaj+Electricals+LED+Bulb+%289W%29
MAT00915,Electrical,Lighting,LED Bulb (9W),Orient Electric,9W,piece,Rs.175 - Rs.325,"Orient Electric LED Bulb, 9W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Orient+Electric+LED+Bulb+%289W%29
MAT00916,Electrical,Lighting,LED Bulb (9W),Surya,9W,piece,Rs.175 - Rs.325,"Surya LED Bulb, 9W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Surya+LED+Bulb+%289W%29
MAT00917,Electrical,Lighting,LED Bulb (12W),Philips,12W,piece,Rs.175 - Rs.325,"Philips LED Bulb, 12W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Philips+LED+Bulb+%2812W%29
MAT00918,Electrical,Lighting,LED Bulb (12W),Havells,12W,piece,Rs.175 - Rs.325,"Havells LED Bulb, 12W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Havells+LED+Bulb+%2812W%29
MAT00919,Electrical,Lighting,LED Bulb (12W),Syska,12W,piece,Rs.175 - Rs.325,"Syska LED Bulb, 12W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Syska+LED+Bulb+%2812W%29
MAT00920,Electrical,Lighting,LED Bulb (12W),Wipro,12W,piece,Rs.175 - Rs.325,"Wipro LED Bulb, 12W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Wipro+LED+Bulb+%2812W%29
MAT00921,Electrical,Lighting,LED Bulb (12W),Crompton,12W,piece,Rs.175 - Rs.325,"Crompton LED Bulb, 12W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Crompton+LED+Bulb+%2812W%29
MAT00922,Electrical,Lighting,LED Bulb (12W),Bajaj Electricals,12W,piece,Rs.175 - Rs.325,"Bajaj Electricals LED Bulb, 12W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Bajaj+Electricals+LED+Bulb+%2812W%29
MAT00923,Electrical,Lighting,LED Bulb (12W),Orient Electric,12W,piece,Rs.175 - Rs.325,"Orient Electric LED Bulb, 12W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Orient+Electric+LED+Bulb+%2812W%29
MAT00924,Electrical,Lighting,LED Bulb (12W),Surya,12W,piece,Rs.175 - Rs.325,"Surya LED Bulb, 12W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Surya+LED+Bulb+%2812W%29
MAT00925,Electrical,Lighting,LED Bulb (15W),Philips,15W,piece,Rs.175 - Rs.325,"Philips LED Bulb, 15W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Philips+LED+Bulb+%2815W%29
MAT00926,Electrical,Lighting,LED Bulb (15W),Havells,15W,piece,Rs.175 - Rs.325,"Havells LED Bulb, 15W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Havells+LED+Bulb+%2815W%29
MAT00927,Electrical,Lighting,LED Bulb (15W),Syska,15W,piece,Rs.175 - Rs.325,"Syska LED Bulb, 15W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Syska+LED+Bulb+%2815W%29
MAT00928,Electrical,Lighting,LED Bulb (15W),Wipro,15W,piece,Rs.175 - Rs.325,"Wipro LED Bulb, 15W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Wipro+LED+Bulb+%2815W%29
MAT00929,Electrical,Lighting,LED Bulb (15W),Crompton,15W,piece,Rs.175 - Rs.325,"Crompton LED Bulb, 15W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Crompton+LED+Bulb+%2815W%29
MAT00930,Electrical,Lighting,LED Bulb (15W),Bajaj Electricals,15W,piece,Rs.175 - Rs.325,"Bajaj Electricals LED Bulb, 15W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Bajaj+Electricals+LED+Bulb+%2815W%29
MAT00931,Electrical,Lighting,LED Bulb (15W),Orient Electric,15W,piece,Rs.175 - Rs.325,"Orient Electric LED Bulb, 15W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Orient+Electric+LED+Bulb+%2815W%29
MAT00932,Electrical,Lighting,LED Bulb (15W),Surya,15W,piece,Rs.175 - Rs.325,"Surya LED Bulb, 15W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Surya+LED+Bulb+%2815W%29
MAT00933,Electrical,Lighting,LED Bulb (18W),Philips,18W,piece,Rs.175 - Rs.325,"Philips LED Bulb, 18W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Philips+LED+Bulb+%2818W%29
MAT00934,Electrical,Lighting,LED Bulb (18W),Havells,18W,piece,Rs.175 - Rs.325,"Havells LED Bulb, 18W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Havells+LED+Bulb+%2818W%29
MAT00935,Electrical,Lighting,LED Bulb (18W),Syska,18W,piece,Rs.175 - Rs.325,"Syska LED Bulb, 18W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Syska+LED+Bulb+%2818W%29
MAT00936,Electrical,Lighting,LED Bulb (18W),Wipro,18W,piece,Rs.175 - Rs.325,"Wipro LED Bulb, 18W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Wipro+LED+Bulb+%2818W%29
MAT00937,Electrical,Lighting,LED Bulb (18W),Crompton,18W,piece,Rs.175 - Rs.325,"Crompton LED Bulb, 18W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Crompton+LED+Bulb+%2818W%29
MAT00938,Electrical,Lighting,LED Bulb (18W),Bajaj Electricals,18W,piece,Rs.175 - Rs.325,"Bajaj Electricals LED Bulb, 18W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Bajaj+Electricals+LED+Bulb+%2818W%29
MAT00939,Electrical,Lighting,LED Bulb (18W),Orient Electric,18W,piece,Rs.175 - Rs.325,"Orient Electric LED Bulb, 18W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Orient+Electric+LED+Bulb+%2818W%29
MAT00940,Electrical,Lighting,LED Bulb (18W),Surya,18W,piece,Rs.175 - Rs.325,"Surya LED Bulb, 18W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Surya+LED+Bulb+%2818W%29
MAT00941,Electrical,Lighting,LED Bulb (24W),Philips,24W,piece,Rs.175 - Rs.325,"Philips LED Bulb, 24W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Philips+LED+Bulb+%2824W%29
MAT00942,Electrical,Lighting,LED Bulb (24W),Havells,24W,piece,Rs.175 - Rs.325,"Havells LED Bulb, 24W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Havells+LED+Bulb+%2824W%29
MAT00943,Electrical,Lighting,LED Bulb (24W),Syska,24W,piece,Rs.175 - Rs.325,"Syska LED Bulb, 24W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Syska+LED+Bulb+%2824W%29
MAT00944,Electrical,Lighting,LED Bulb (24W),Wipro,24W,piece,Rs.175 - Rs.325,"Wipro LED Bulb, 24W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Wipro+LED+Bulb+%2824W%29
MAT00945,Electrical,Lighting,LED Bulb (24W),Crompton,24W,piece,Rs.175 - Rs.325,"Crompton LED Bulb, 24W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Crompton+LED+Bulb+%2824W%29
MAT00946,Electrical,Lighting,LED Bulb (24W),Bajaj Electricals,24W,piece,Rs.175 - Rs.325,"Bajaj Electricals LED Bulb, 24W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Bajaj+Electricals+LED+Bulb+%2824W%29
MAT00947,Electrical,Lighting,LED Bulb (24W),Orient Electric,24W,piece,Rs.175 - Rs.325,"Orient Electric LED Bulb, 24W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Orient+Electric+LED+Bulb+%2824W%29
MAT00948,Electrical,Lighting,LED Bulb (24W),Surya,24W,piece,Rs.175 - Rs.325,"Surya LED Bulb, 24W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Surya+LED+Bulb+%2824W%29
MAT00949,Electrical,Lighting,LED Bulb (36W),Philips,36W,piece,Rs.175 - Rs.325,"Philips LED Bulb, 36W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Philips+LED+Bulb+%2836W%29
MAT00950,Electrical,Lighting,LED Bulb (36W),Havells,36W,piece,Rs.175 - Rs.325,"Havells LED Bulb, 36W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Havells+LED+Bulb+%2836W%29
MAT00951,Electrical,Lighting,LED Bulb (36W),Syska,36W,piece,Rs.175 - Rs.325,"Syska LED Bulb, 36W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Syska+LED+Bulb+%2836W%29
MAT00952,Electrical,Lighting,LED Bulb (36W),Wipro,36W,piece,Rs.175 - Rs.325,"Wipro LED Bulb, 36W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Wipro+LED+Bulb+%2836W%29
MAT00953,Electrical,Lighting,LED Bulb (36W),Crompton,36W,piece,Rs.175 - Rs.325,"Crompton LED Bulb, 36W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Crompton+LED+Bulb+%2836W%29
MAT00954,Electrical,Lighting,LED Bulb (36W),Bajaj Electricals,36W,piece,Rs.175 - Rs.325,"Bajaj Electricals LED Bulb, 36W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Bajaj+Electricals+LED+Bulb+%2836W%29
MAT00955,Electrical,Lighting,LED Bulb (36W),Orient Electric,36W,piece,Rs.175 - Rs.325,"Orient Electric LED Bulb, 36W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Orient+Electric+LED+Bulb+%2836W%29
MAT00956,Electrical,Lighting,LED Bulb (36W),Surya,36W,piece,Rs.175 - Rs.325,"Surya LED Bulb, 36W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Surya+LED+Bulb+%2836W%29
MAT00957,Electrical,Lighting,LED Bulb (50W),Philips,50W,piece,Rs.175 - Rs.325,"Philips LED Bulb, 50W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Philips+LED+Bulb+%2850W%29
MAT00958,Electrical,Lighting,LED Bulb (50W),Havells,50W,piece,Rs.175 - Rs.325,"Havells LED Bulb, 50W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Havells+LED+Bulb+%2850W%29
MAT00959,Electrical,Lighting,LED Bulb (50W),Syska,50W,piece,Rs.175 - Rs.325,"Syska LED Bulb, 50W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Syska+LED+Bulb+%2850W%29
MAT00960,Electrical,Lighting,LED Bulb (50W),Wipro,50W,piece,Rs.175 - Rs.325,"Wipro LED Bulb, 50W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Wipro+LED+Bulb+%2850W%29
MAT00961,Electrical,Lighting,LED Bulb (50W),Crompton,50W,piece,Rs.175 - Rs.325,"Crompton LED Bulb, 50W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Crompton+LED+Bulb+%2850W%29
MAT00962,Electrical,Lighting,LED Bulb (50W),Bajaj Electricals,50W,piece,Rs.175 - Rs.325,"Bajaj Electricals LED Bulb, 50W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Bajaj+Electricals+LED+Bulb+%2850W%29
MAT00963,Electrical,Lighting,LED Bulb (50W),Orient Electric,50W,piece,Rs.175 - Rs.325,"Orient Electric LED Bulb, 50W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Orient+Electric+LED+Bulb+%2850W%29
MAT00964,Electrical,Lighting,LED Bulb (50W),Surya,50W,piece,Rs.175 - Rs.325,"Surya LED Bulb, 50W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Surya+LED+Bulb+%2850W%29
MAT00965,Electrical,Lighting,LED Tube Light (5W),Philips,5W,piece,Rs.175 - Rs.325,"Philips LED Tube Light, 5W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Philips+LED+Tube+Light+%285W%29
MAT00966,Electrical,Lighting,LED Tube Light (5W),Havells,5W,piece,Rs.175 - Rs.325,"Havells LED Tube Light, 5W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Havells+LED+Tube+Light+%285W%29
MAT00967,Electrical,Lighting,LED Tube Light (5W),Syska,5W,piece,Rs.175 - Rs.325,"Syska LED Tube Light, 5W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Syska+LED+Tube+Light+%285W%29
MAT00968,Electrical,Lighting,LED Tube Light (5W),Wipro,5W,piece,Rs.175 - Rs.325,"Wipro LED Tube Light, 5W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Wipro+LED+Tube+Light+%285W%29
MAT00969,Electrical,Lighting,LED Tube Light (5W),Crompton,5W,piece,Rs.175 - Rs.325,"Crompton LED Tube Light, 5W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Crompton+LED+Tube+Light+%285W%29
MAT00970,Electrical,Lighting,LED Tube Light (5W),Bajaj Electricals,5W,piece,Rs.175 - Rs.325,"Bajaj Electricals LED Tube Light, 5W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Bajaj+Electricals+LED+Tube+Light+%285W%29
MAT00971,Electrical,Lighting,LED Tube Light (5W),Orient Electric,5W,piece,Rs.175 - Rs.325,"Orient Electric LED Tube Light, 5W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Orient+Electric+LED+Tube+Light+%285W%29
MAT00972,Electrical,Lighting,LED Tube Light (5W),Surya,5W,piece,Rs.175 - Rs.325,"Surya LED Tube Light, 5W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Surya+LED+Tube+Light+%285W%29
MAT00973,Electrical,Lighting,LED Tube Light (9W),Philips,9W,piece,Rs.175 - Rs.325,"Philips LED Tube Light, 9W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Philips+LED+Tube+Light+%289W%29
MAT00974,Electrical,Lighting,LED Tube Light (9W),Havells,9W,piece,Rs.175 - Rs.325,"Havells LED Tube Light, 9W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Havells+LED+Tube+Light+%289W%29
MAT00975,Electrical,Lighting,LED Tube Light (9W),Syska,9W,piece,Rs.175 - Rs.325,"Syska LED Tube Light, 9W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Syska+LED+Tube+Light+%289W%29
MAT00976,Electrical,Lighting,LED Tube Light (9W),Wipro,9W,piece,Rs.175 - Rs.325,"Wipro LED Tube Light, 9W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Wipro+LED+Tube+Light+%289W%29
MAT00977,Electrical,Lighting,LED Tube Light (9W),Crompton,9W,piece,Rs.175 - Rs.325,"Crompton LED Tube Light, 9W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Crompton+LED+Tube+Light+%289W%29
MAT00978,Electrical,Lighting,LED Tube Light (9W),Bajaj Electricals,9W,piece,Rs.175 - Rs.325,"Bajaj Electricals LED Tube Light, 9W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Bajaj+Electricals+LED+Tube+Light+%289W%29
MAT00979,Electrical,Lighting,LED Tube Light (9W),Orient Electric,9W,piece,Rs.175 - Rs.325,"Orient Electric LED Tube Light, 9W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Orient+Electric+LED+Tube+Light+%289W%29
MAT00980,Electrical,Lighting,LED Tube Light (9W),Surya,9W,piece,Rs.175 - Rs.325,"Surya LED Tube Light, 9W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Surya+LED+Tube+Light+%289W%29
MAT00981,Electrical,Lighting,LED Tube Light (12W),Philips,12W,piece,Rs.175 - Rs.325,"Philips LED Tube Light, 12W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Philips+LED+Tube+Light+%2812W%29
MAT00982,Electrical,Lighting,LED Tube Light (12W),Havells,12W,piece,Rs.175 - Rs.325,"Havells LED Tube Light, 12W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Havells+LED+Tube+Light+%2812W%29
MAT00983,Electrical,Lighting,LED Tube Light (12W),Syska,12W,piece,Rs.175 - Rs.325,"Syska LED Tube Light, 12W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Syska+LED+Tube+Light+%2812W%29
MAT00984,Electrical,Lighting,LED Tube Light (12W),Wipro,12W,piece,Rs.175 - Rs.325,"Wipro LED Tube Light, 12W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Wipro+LED+Tube+Light+%2812W%29
MAT00985,Electrical,Lighting,LED Tube Light (12W),Crompton,12W,piece,Rs.175 - Rs.325,"Crompton LED Tube Light, 12W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Crompton+LED+Tube+Light+%2812W%29
MAT00986,Electrical,Lighting,LED Tube Light (12W),Bajaj Electricals,12W,piece,Rs.175 - Rs.325,"Bajaj Electricals LED Tube Light, 12W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Bajaj+Electricals+LED+Tube+Light+%2812W%29
MAT00987,Electrical,Lighting,LED Tube Light (12W),Orient Electric,12W,piece,Rs.175 - Rs.325,"Orient Electric LED Tube Light, 12W rating, energy efficient LED lighting fixture.",https://placehold.co/400x300/F4C430/222222?text=Orient+Electric+LED+Tube+Light+%2812W%29
